Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"B Bouillon, D Pieper, S Flohe…","Level 3 guideline on the treatment of patients with severe/multiple injuries",2018,"… Journal of Trauma …","search.proquest.com","http://search.proquest.com/openview/d8bae5701ae2c802f0fdb6574db51115/1?pq-origsite=gscholar&cbl=38837","https://scholar.google.com/scholar?cites=14698006448136327379&as_sdt=2005&sciodt=0,5&hl=en",101,"2020-05-22 20:09:37","","","","",,,,,1,0.50,0,4,2,"Page 1. GUIDELINE Level 3 guideline on the treatment of patients with severe/multiple injuries AWMF Register-Nr. 012/019 Polytrauma Guideline Update Group © DGU (Deutsche Gesellschaft für Unfallchirurgie eV) 2018 Publisher …"
2,"CE Strobel, EK Karpinski, MA Levy, SH Davison","A modified EMS system: Transport ambulance",2016,"","digitalcommons.wpi.edu","https://digitalcommons.wpi.edu/iqp-all/1276/","https://scholar.google.com/scholar?cites=9238883341204174487&as_sdt=2005&sciodt=0,5&hl=en",102,"2020-05-22 20:09:37","","","","",,,,,2,0.50,1,4,4,"… These improvements increased the survivability of patients, and ushered in the era of modern ambulances … Even the first ambulances were a significant improvement to civilian medicine and increased patient survivability. Patients no …"
0,"MA Cubano","Emergency War Surgery, 5th US Revision",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=guaODwAAQBAJ&oi=fnd&pg=PT10&dq=survivability+filtering+facepiece+respirator&ots=P7V-_GSBvS&sig=I-d7lcJ9Lz_VfCBQbtcpr40gDr4","",103,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,2,"Page 1. Emergency War Surgery Page 2. Previous page: Hero's Highway shuts down. Airmen from the 332nd Expeditionary Medical Group carry a stretcher under the Hero's Highway flag during an aeromedical evacuation training exercise …"
1,"C Szabo","Compositions and methods to modulate angiogenesis",2017,"US Patent App. 15/082,512","Google Patents","https://patents.google.com/patent/US20170049809A1/en","https://scholar.google.com/scholar?cites=10775029215160016876&as_sdt=2005&sciodt=0,5&hl=en",104,"2020-05-22 20:09:37","","","","",,,,,1,0.33,1,1,3,"… μM or 60 μM NaHS) or vehicle (control) at 37° C. Non-migrated cells at the top of the transwell filter were removed … It was shown that treatment with sulfide and other chalcogenides induces stasis and enhances survivability of biological matter and protects biological matter from …"
0,"AE Johns","Lessons for Plant Micropropagation",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=GyGBDwAAQBAJ&oi=fnd&pg=PA1&dq=survivability+filtering+facepiece+respirator&ots=h3wCH2FEGO&sig=IPGBxJGnUbBg8tGtPRZdjCEyOmY","",105,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,1,"… Manipulation of the plant tissue must typically be carried out in a sterile room or in a filtered air environment like laminar air flow cabinet … For large volumes, filter sterilization can be carried out using a vacuum filtering set up …"
0,"LIT Center","Trauma Guidelines",2018,"","med.stanford.edu","http://med.stanford.edu/content/dam/sm/scalpel/documents/GoalsAndObj/Stanford_Trauma_Guidelines.2018-adult-and-peds.pdf","",106,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,2,"… 84 Management Severe TBI 85 ICP Management 86 Richmond Agitation Scale (RASS) 87 ARDS Ventilator Management 88 Empiric Antibiotics in the SICU – Pneumonia 89 Empiric Antibiotics in the SICU – Abdominal INFX 90 Empiric Antibiotics in the SICU – Line Infections …"
1,"European Journal of Trauma and Emergency Surgery","Level 3 guideline on the treatment of patients with severe/multiple injuries: AWMF Register-Nr. 012/019",2018,"Springer","","https://link.springer.com/article/10.1007/s00068-018-0922-y","https://scholar.google.com/scholar?cites=321479901413014760&as_sdt=2005&sciodt=0,5&hl=en",107,"2020-05-22 20:09:37","HTML","","","",,,,,1,0.50,1,1,2,""
0,"PGU Group","Level 3 guideline on the treatment of patients with severe/multiple injuries: AWMF Register-Nr. 012/019",2018,"European Journal of Trauma and Emergency …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095955/","",108,"2020-05-22 20:09:37","HTML","","","",,,,,0,0.00,0,1,2,""
2,"C Emerson","100 Deadly Skills: Survival Edition: The SEAL Operative's Guide to Surviving in the Wild and Being Prepared for Any Disaster",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=qrg9DQAAQBAJ&oi=fnd&pg=PP13&dq=survivability+filtering+facepiece+respirator&ots=84rI6oODJ1&sig=y2VYHMGQsJy8YmUTPCMhzsDwhwI","https://scholar.google.com/scholar?cites=13631275685721614102&as_sdt=2005&sciodt=0,5&hl=en",109,"2020-05-22 20:09:37","BOOK","","","",,,,,2,0.50,2,1,4,"… and Scavenge Desert Survival Food 60 025 Build a Cooling Desert Shelter 62 026 Minimum EDC, Wetland Environment 64 027 Filter Water in a … OO1 BeCOme Crisis Proof Survivability isn't just a matter of carrying the right tools or follow- ing the most punishing physical training …"
0,"JR Schab, MW Schab, RM Bowen…","Mobile Animal Surveillance and Distress Monitoring",2019,"US Patent App. 16 …","Google Patents","https://patents.google.com/patent/US20190059338A1/en","",110,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,4,1,"… Accordingly, improvements are sought in the wearability and survivability of such systems … general physiologic state of the animal, and are used as a first-level filter to identify … differentiating between the respiratory rhythm data and the cardiac rhythm data by filtering and principal …"
0,"M El Khoury","The Effects of Heat and Explosions on Forensic DNA Analyses",2019,"","leicester.figshare.com","https://leicester.figshare.com/articles/The_Effects_of_Heat_and_Explosions_on_Forensic_DNA_Analyses/11798913/files/21531654.pdf","",111,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,1,"Page 1. The Effects of Heat and Explosions on Forensic DNA Analyses Thesis submitted for the degree of Doctor of Philosophy at the University of Leicester by Marwan El Khoury Department of Genetics and Genome Biology March 2019 Page 2. i i …"
0,"R Wood","Experimental and Theoretical Studies of Contaminant Transport Due to Human Movement in a Hospital Corridor",2015,"","etheses.whiterose.ac.uk","http://etheses.whiterose.ac.uk/id/eprint/11785","",112,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,1,5,"… 53 3.5 (a) A false coloured image of only water in the tank and the corresponding transformation into individual contour regions once the spatial filter is applied; (b) Typical series of calibration curves. Note that the number of curves shown has been reduced for clarity …"
15,"I Sutton","Plant design and operations",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=fgOqDQAAQBAJ&oi=fnd&pg=PP1&dq=survivability+filtering+facepiece+respirator&ots=46iwCgL8mt&sig=rTTWCqmSbtt6FTQizbFzlA9y54U","https://scholar.google.com/scholar?cites=6091023562292602662&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-05-22 20:09:37","BOOK","","","",,,,,15,5.00,15,1,3,"Page 1. PLANT DESIGN AND OPERATIONS |AN SUT ION SECOND EDITION Page 2. Plant Design and Operations Page 3. This page intentionally left blank Page 4. Plant Design and Operations Second Edition Ian Sutton Author, Sutton Technical Books, Ashland, Virginia …"
0,"S Drexler","Mindful Awareness of Internal and External Influences on High Reliability Organization Leaders: A Heuristic Inquiry",2018,"","search.proquest.com","http://search.proquest.com/openview/2909cc3cec6e36979b6076447bdd1d0d/1?pq-origsite=gscholar&cbl=18750&diss=y","",114,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,1,2,"… mindfulness and increasing HRO leader well-being and survivability in dangerous situations. Page 5. iv … steadfastly into my face mask as he gave the thumbs up sign. He gestured towards the … decisions by rapidly filtering ambiguous information, sorting through mental models …"
1,"JL Ogdee","Potential distributional spread of the zoonotic parasite, Baylisascaris procyonis, by raccoons within southern Texas",2015,"","search.proquest.com","http://search.proquest.com/openview/1771f8f85a815e27a4931854bf851fac/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=16592265536290736835&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-05-22 20:09:37","","","","",,,,,1,0.20,1,1,5,"Page 1. POTENTIAL DISTRIBUTIONAL SPREAD OF THE ZOONOTIC PARASITE, BAYLISASCARIS PROCYONIS, BY RACCOONS WITHIN SOUTHERN TEXAS A Thesis by JACOB LOUIS OGDEE Submitted to the College of …"
1,"SC Segall","Multi-junctional bleeding simulator",2018,"US Patent App. 15/859,112","Google Patents","https://patents.google.com/patent/US20180190155A1/en","https://scholar.google.com/scholar?cites=11184353519600925612&as_sdt=2005&sciodt=0,5&hl=en",116,"2020-05-22 20:09:37","","","","",,,,,1,0.50,1,1,2,"US20180190155A1 - Multi-junctional bleeding simulator - Google Patents. Multi-junctional bleeding simulator. Download PDF Info. Publication number US20180190155A1. US20180190155A1 US15/859,112 US201715859112A …"
0,"FCS Whitfield II","FIREFIGHTER FATALITY INVESTIGATION",,"tdi.texas.gov","","https://tdi.texas.gov/reports/fire/documents/fmfffwhitfield.pdf","",117,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,,"… When cadets' turn comes up, they gear up in full PPE (pants, coat, boots, gloves, face-piece, hood, helmet, and SCBA) and connect the regulator to their mask. Each trainee is given 30 minutes to complete the course. The cadets are instructed to unplug the regulator from …"
0,"F Cabana","Using feeding ecology to influence captive Slow Loris (Nycticebus spp.) nutrition and husbandry",2016,"","radar.brookes.ac.uk","https://radar.brookes.ac.uk/radar/file/f914ce25-53fc-45b6-a8f2-1646aa38acff/1/cabana2016usingRADAR.pdf","",118,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,4,"… increases), lack of dietary gum may lead to health issues and in turn impact the breeding and survivability of captive populations (eg Cabana and Nekaris 2015). Conversely, reduced gum intake for opportunistic gummivores should result in minimal impact …"
0,"FS Deem","FIREFIGHTER FATALITY INVESTIGATION",,"adaptovercometraining.com","","https://www.adaptovercometraining.com/s/fffsadeem.pdf","",119,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,,"Page 1. S T A T E F IRE MARSHAL'S O F F IC E Prevent • Educate • Protect 1910 FIREFIGHTER FATALITY INVESTIGATION Firefighter Scott Deem San Antonio Fire Department Investigation FFF FY 17-02 San Antonio, Texas • May 18, 2017 Page 2. State Fire Marshal's Office …"
5,"S Sahu","Survival and Yield of Rangeeni Lac insect on Butea monosperma (Lam) treated with different Micronutrients and Humic acid",2016,"M. sc.(Ag) Thesis, submitted, JNKVV, Jabalpur","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/23ca/536a1c9f31b2646f3af65780eb6d99ffdf63.pdf","https://scholar.google.com/scholar?cites=4700660244742361647&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-05-22 20:09:37","PDF","","","",,,,,5,1.25,5,1,4,"… will promote vegetative growth of the horticulture plant. Highest survivability of K. lacca on the Z. mauritiana treated with NPK may … and rate of filtration; and increase in colour index and hot alcohol insolubles of Page 15. lac resin during storage …"
0,"M Noone","How to Become an International Disaster Volunteer",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=HAJQCwAAQBAJ&oi=fnd&pg=PP1&dq=survivability+filtering+facepiece+respirator&ots=kR66BKDEF5&sig=7Yj-_XFh5Exi5XDRZQtje7n8b1Q","",121,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,3,"Page 1. HOW to Become an International Disaster Volunteer Michael Noone Page 2. How to Become an International Disaster Volunteer Page 3. This page intentionally left blank Page 4. How to Become an International Disaster Volunteer Michael Noone Page 5 …"
0,"J Cannon","Combining the Fantastic and the Hyper-Real: Stylistic and Thematic Influences on the Dead and the Desert",2016,"","dash.harvard.edu","https://dash.harvard.edu/handle/1/33797265","",122,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,1,4,"… Surely new technology and the fact that Coalition forces at least nominally controlled the country would make such a situation unlikely and infinitely more survivable. So I asked myself, what more could I, as a writer, add to the enormous array of hardships these men might face …"
1,"P Vishwakarma, HA Upendra, S Isloor…","Evaluation of Therapeutic Efficacy of Immunoglobulins in Visceral Gout affected Broiler chicks",2015,"Parameters","kvafsu.edu.in","http://kvafsu.edu.in/fjvas/fjvas_4_1_15_articles.pdf","https://scholar.google.com/scholar?cites=7217807325018148610&as_sdt=2005&sciodt=0,5&hl=en",123,"2020-05-22 20:09:37","PDF","","","",,,,,1,0.20,0,4,5,"… It was further observed that, the chances of the lamb surviving were almost zero when the birth weight of the lamb was less than 1300 g. The results of the present study revealed that, NARI Suwarna ewes is indeed a very high prolific breed but the survivability of the lambs is …"
0,"R Mandel","The Global Illusion of Citizen Protection: Transnational Threats and Human Security",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=E-XaDwAAQBAJ&oi=fnd&pg=PP1&dq=survivability+filtering+facepiece+respirator&ots=0P9kEYBjvs&sig=wwRfkRajvJHCxSY3sUswYfKg_yI","",124,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,2,"Page 1. ||ron snction C. Thrects Cnd HUnion Security The G|ObC |||Usion of Citizen Protect iOn ee º e - eeeeeeeeeeeeeeeeeeee eeeeeeeeeeeeeeeeeeee eeeeee ee - eeeeeeeeeeeeeeeeeeee eeeeeeeeeeeeeeeeeeee eeeeeeeee Page 2 …"
0,"MM Dinh","CHAPTER FOURTEEN",2016,"SCOPE AND OUTCOMES OF A TRAUMA …","ses.library.usyd.edu.au","https://ses.library.usyd.edu.au/bitstream/handle/2123/16470/rdinh_mmq_thesis_phd_Redacted.pdf?sequence=5&isAllowed=y#page=195","",125,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,4,"… The program of work outlined in this thesis were directed at improving survivability after severe injury, but inclusion of these and other measures of … This is currently facilitated in NSW by the inclusion of standard American College of Surgeon-based audit filters into the State-wide …"
0,"J Pontin, M Pontin, SL Huang, E Bear, K Liu, P McAuley…","Twelve Tomorrows",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=xN9iDwAAQBAJ&oi=fnd&pg=PT5&dq=survivability+filtering+facepiece+respirator&ots=xHN-PDZVWg&sig=oPjtAiZzLxT-tJFYmX5zeqyVV2s","",126,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,7,2,"Page 1. CIXIN KEN HUANG ELIZABETH CLIFFORD MALKA ALASTAIR LIU OLDER • PAUL V. JOHNSON REYNOLDS • • J. MC SARAH AULEY PINSKER • M. NNEDI LEDGARD OKORAFOR • PROFILE OF SAMUEL R. DELANY …"
0,"R Houston","Wheels Stop",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=iOvaDwAAQBAJ&oi=fnd&pg=PT7&dq=survivability+filtering+facepiece+respirator&ots=4-RdCMyG2Y&sig=PYXUU92RhCgtJX9F4tvA-gjmaso","",127,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,1,"Page 1. Wheels Stop Page 2. Rick hourlon fºllº lear tº Wheels Siop The Irogadies and Iriumphsº º ***-ºil º º - ---- A Page 3. © 2013 by the Board of Regents of the University of Nebraska All rights reserved Library …"
0,"D Trumbore, DJ Nelson","The Science of Breaking Bad",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=LnCbDwAAQBAJ&oi=fnd&pg=PR9&dq=survivability+filtering+facepiece+respirator&ots=b2SRDAhrcA&sig=mkSNqiXnwDQdJfsPJC6_LP_c8Nc","",128,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,2,1,"… The pants are soon run over by a recreational vehicle being driven reck- lessly by a middle-aged white man wearing only his wedding ring, under- wear, and a full-face respirator. His passenger, also wearing a face mask, is passed out in the front seat …"
14,"C Cussler","Dragon",2017,"","Hachette UK","","https://scholar.google.com/scholar?cites=3928973707961312721&as_sdt=2005&sciodt=0,5&hl=en",129,"2020-05-22 20:09:37","CITATION","","","",,,,,14,4.67,14,1,3,""
0,"B Alexander","Academia Next: The Futures of Higher Education",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=fJbFDwAAQBAJ&oi=fnd&pg=PR7&dq=survivability+filtering+facepiece+respirator&ots=54wXx7kWn6&sig=zCgK3JS0SoJGyd3qbAfd_MRc-0U","",130,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,1,"Page 1. Academia Next THE FUTURES OF HIGHER EDUCATION Bryan Alexander Page 2. Academia Next Page 3. This page intentionally left blank Page 4. Academia Next The Futures of Higher Education Bryan Alexander Johns Hopkins University Press Baltimore Page 5 …"
0,"C MacKenzie","Assessment of surgical performance",2016,"","spiral.imperial.ac.uk","https://spiral.imperial.ac.uk/handle/10044/1/55250","",131,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,1,4,"… ATLS at the point of injury together with standardized treatment and triage protocols. In comparing deaths from 2003 and 2004 to deaths in 2006 in the Iraqi conflicts (26), Kelly et al found 83% of potentially survivable injuries, were due to haemorrhage. Among these, 49% were …"
0,"R Ruebsamen, J Savoni, PK Hosseini, S Fuchs","Adolescent medicine and general paediatrics III Concurrent session Saturday, January 27, 2018",2018,"J Investig Med","jim.bmj.com","https://jim.bmj.com/content/66/1/219.abstract","",132,"2020-05-22 20:09:37","","","","",,,,,0,0.00,0,4,2,"Skip to main content. We use cookies to improve our service and to tailor our content and advertising to you. More info You can manage your cookie settings via your browser at any time. To learn more about how we use cookies, please see our cookies policy …"
1,"J Mayor, A Jacobson Eckert, A Richards","Supporting Cisco (Coregonus artedi) Restoration in the 1836 Treaty Waters of Lake Michigan",2018,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/handle/2027.42/143187","https://scholar.google.com/scholar?cites=5279986592175947687&as_sdt=2005&sciodt=0,5&hl=en",133,"2020-05-22 20:09:37","","","","",,,,,1,0.50,0,3,2,"… Compounding the oligotrophic effects of Dreissenid mussel filtering, Bythotrephes longimanus, a predatory cladoceran zooplankton, has lowered zooplankton abundances across the lake (Pothoven and Fahnenstiel 2014; Tuchman and Barbiero 2004) …"
0,"PC Guthrie","Modeling environmental impacts on cognitive performance for artificially intelligent entities",2017,"","Naval Postgraduate School …","","",134,"2020-05-22 20:09:37","CITATION","","","",,,,,0,0.00,0,1,3,""
0,"TLS Griffiths","A Rat Model of Volumetric Muscle Loss Repaired with Extracellular Matrix and Stem Cells",2016,"","search.proquest.com","http://search.proquest.com/openview/0c3893a1a4f709cd18c6a7e82b748992/1?pq-origsite=gscholar&cbl=18750&diss=y","",135,"2020-05-22 20:09:37","BOOK","","","",,,,,0,0.00,0,1,4,"… implantation into a large animal model is difficult.36,51 MPC can also be isolated from muscle digest and when transplanted may have better survivability than myoblast with better outcome and higher engraftment locally.42,53,54 …"
0,"MSO IRE","FIREFIGHTER FATALITY INVESTIGATIONS",2015,"","tdi.texas.gov","https://www.tdi.texas.gov/reports/fire/documents/fmloddannul16.pdf","",136,"2020-05-22 20:09:37","PDF","","","",,,,,0,0.00,0,1,5,"… education for HFD and other departments. Cadet Whitfield was in full Personal Protective Equipment (PPE) including a Self-Contained Breathing Apparatus (SCBA) and face-piece. Cadet Whitfield had completed the majority of the course and was between stations six and …"
